date,open,high,low,close,volume,BVPS cơ bản,EPS 4 quý,P/E cơ bản,ROAA,ROEA,ROS,Current_Assets,Current_Liabilities,Total_Liabilities,Equity,Total_Assets
2018-06-29,5980.0,6030.0,5780.0,5980.0,65410,17957.0,1812.0,6.51,0.56,0.83,4.73,410553,139951,167959,341499,509458
2018-07-02,5830.0,5980.0,5780.0,5780.0,66770,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-03,5710.0,5950.0,5710.0,5730.0,42830,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-04,5910.0,5910.0,5680.0,5730.0,27460,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-05,5860.0,5860.0,5730.0,5730.0,111290,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-06,5860.0,5860.0,5710.0,5830.0,69110,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-09,5780.0,6100.0,5780.0,5880.0,10690,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-10,5880.0,5880.0,5830.0,5830.0,6140,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-11,5830.0,5830.0,5660.0,5760.0,46830,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-12,5860.0,5930.0,5780.0,5780.0,27910,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-13,5880.0,5930.0,5780.0,5810.0,40420,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-16,5980.0,5980.0,5730.0,5830.0,12030,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-17,5930.0,5930.0,5780.0,5810.0,8870,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-18,5810.0,5930.0,5640.0,5860.0,58890,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-19,5860.0,5930.0,5830.0,5860.0,57230,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-20,6000.0,6000.0,5860.0,5880.0,31750,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-23,5980.0,6130.0,5860.0,5880.0,24660,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-24,5880.0,5880.0,5830.0,5830.0,48840,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-25,5830.0,5880.0,5830.0,5830.0,16650,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-26,5980.0,6100.0,5810.0,5810.0,40740,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-27,5810.0,5860.0,5810.0,5860.0,18020,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-30,6030.0,6030.0,5810.0,5810.0,8150,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-07-31,5810.0,5810.0,5440.0,5540.0,84900,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-01,5640.0,5640.0,5440.0,5460.0,24390,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-02,5460.0,5610.0,5440.0,5510.0,28910,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-03,5510.0,5640.0,5490.0,5640.0,48270,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-06,5640.0,5660.0,5590.0,5590.0,16190,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-07,5680.0,5680.0,5420.0,5590.0,32150,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-08,5590.0,5660.0,5590.0,5660.0,18560,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-09,5610.0,5760.0,5610.0,5680.0,25930,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-10,5660.0,6080.0,5660.0,5810.0,31750,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-13,5830.0,5980.0,5830.0,5830.0,4190,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-14,5880.0,5880.0,5810.0,5830.0,20380,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-15,5830.0,5830.0,5810.0,5810.0,40990,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-16,5830.0,5880.0,5680.0,5680.0,37350,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-17,5810.0,5810.0,5680.0,5680.0,15500,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-20,5730.0,5780.0,5730.0,5760.0,2760,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-21,5760.0,5760.0,5640.0,5730.0,23840,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-22,5710.0,5710.0,5640.0,5640.0,46110,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-23,5640.0,5860.0,5640.0,5680.0,11210,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-24,5680.0,5810.0,5680.0,5780.0,7600,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-27,5780.0,5780.0,5680.0,5680.0,9420,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-28,5730.0,5780.0,5710.0,5780.0,3990,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-29,5780.0,5780.0,5730.0,5760.0,13730,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-30,5830.0,5830.0,5760.0,5780.0,14780,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-08-31,5780.0,5780.0,5760.0,5760.0,11240,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-04,5980.0,6150.0,5860.0,6080.0,82820,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-05,6080.0,6100.0,5760.0,5760.0,45760,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-06,5860.0,6000.0,5780.0,5880.0,11050,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-07,5880.0,5880.0,5660.0,5880.0,14370,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-10,5730.0,5860.0,5730.0,5860.0,470,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-11,5880.0,5880.0,5760.0,5760.0,6380,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-12,5860.0,5860.0,5710.0,5730.0,14470,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-13,5830.0,5860.0,5640.0,5830.0,8770,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-14,5730.0,5830.0,5680.0,5680.0,16660,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-17,5710.0,5730.0,5680.0,5730.0,13080,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-18,5730.0,6080.0,5730.0,5950.0,26600,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-19,5930.0,5930.0,5760.0,5880.0,26070,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-20,5880.0,5910.0,5880.0,5910.0,11960,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-21,5880.0,6130.0,5830.0,5980.0,77530,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-24,5930.0,5930.0,5830.0,5830.0,32100,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-25,5830.0,5880.0,5830.0,5830.0,43440,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-26,5880.0,5980.0,5830.0,5930.0,37340,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-27,6050.0,6320.0,6000.0,6320.0,198540,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-09-28,6590.0,6620.0,6320.0,6320.0,64100,17994.0,1209.0,10.09,1.58,2.28,13.39,377675,107410,132637,342133,474770
2018-10-01,6370.0,6570.0,6320.0,6320.0,72760,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-02,6320.0,6420.0,6220.0,6320.0,78340,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-03,6300.0,6350.0,6200.0,6350.0,106820,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-04,6370.0,6420.0,6320.0,6350.0,61350,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-05,6370.0,6370.0,6320.0,6370.0,36860,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-08,6420.0,6470.0,6350.0,6420.0,61030,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-09,6420.0,6440.0,6320.0,6320.0,65300,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-10,6320.0,6670.0,6320.0,6540.0,164530,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-11,6420.0,6540.0,6250.0,6370.0,113180,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-12,6710.0,6710.0,6500.0,6530.0,129410,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-15,6530.0,6530.0,6160.0,6190.0,82370,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-16,6190.0,6320.0,6160.0,6190.0,37090,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-17,6190.0,6320.0,6160.0,6270.0,58090,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-18,6270.0,6270.0,6110.0,6110.0,45330,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-19,6110.0,6210.0,6050.0,6110.0,40010,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-22,6210.0,6210.0,6050.0,6110.0,35680,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-23,6050.0,6050.0,5690.0,5740.0,150340,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-24,5740.0,5840.0,5580.0,5580.0,31920,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-25,5580.0,5580.0,5270.0,5480.0,59850,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-26,5580.0,5710.0,5530.0,5580.0,43890,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-29,5580.0,5740.0,5530.0,5660.0,57870,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-30,5530.0,5660.0,5530.0,5530.0,9020,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-10-31,5530.0,5610.0,5480.0,5530.0,32140,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-11-01,5550.0,5660.0,5550.0,5550.0,28450,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
2018-11-02,5630.0,5920.0,5630.0,5790.0,78230,17836.0,1456.0,8.86,2.27,3.24,9.63,404092,137305,161720,338747,500467
